lgsgm0.21     lgsgm1.20     p3fl.0        tCrcl.10      vImpct.21     xMax.21       pMin.22       pMax.22       pMdl.0        E.0           N.0           eta.0         
-1.2000e+000  +7.0000e-001  +0.0000e+000  +1.2014e+001  +3.7095e+000  +1.3091e+001  +5.0634e-002  +6.3220e-001  +1.6768e-001  +6.8800e+000  +5.7267e-001  +6.8145e-001  
-1.2000e+000  +8.0000e-001  +0.0000e+000  +1.1697e+001  +3.9358e+000  +1.4218e+001  +4.4051e-002  +5.3747e-001  +1.4512e-001  +7.7452e+000  +6.6217e-001  +7.2319e-001  
-1.2000e+000  +9.0000e-001  +0.0000e+000  +1.1447e+001  +4.1722e+000  +1.5573e+001  +3.7951e-002  +4.6482e-001  +1.2649e-001  +8.7038e+000  +7.6038e-001  +7.5679e-001  
-1.2000e+000  +1.0000e+000  +0.0000e+000  +1.1245e+001  +4.4216e+000  +1.7186e+001  +3.2432e-002  +4.0817e-001  +1.1086e-001  +9.7753e+000  +8.6929e-001  +7.8412e-001  
-1.2000e+000  +1.1000e+000  +0.0000e+000  +1.1078e+001  +4.6862e+000  +1.9087e+001  +2.7536e-002  +3.6339e-001  +9.7608e-002  +1.0980e+001  +9.9112e-001  +8.0657e-001  
-1.2000e+000  +1.2000e+000  +0.0000e+000  +1.0940e+001  +4.9675e+000  +2.1321e+001  +2.3247e-002  +3.2750e-001  +8.6239e-002  +1.2338e+001  +1.1278e+000  +8.2516e-001  
-1.2000e+000  +1.3000e+000  +0.0000e+000  +1.0822e+001  +5.2671e+000  +2.3934e+001  +1.9535e-002  +2.9842e-001  +7.6417e-002  +1.3871e+001  +1.2818e+000  +8.4067e-001  
-1.2000e+000  +1.4000e+000  +0.0000e+000  +1.0721e+001  +5.5865e+000  +2.6983e+001  +1.6352e-002  +2.7462e-001  +6.7876e-002  +1.5604e+001  +1.4555e+000  +8.5370e-001  
-1.2000e+000  +1.5000e+000  +0.0000e+000  +1.0632e+001  +5.9267e+000  +3.0530e+001  +1.3645e-002  +2.5497e-001  +6.0408e-002  +1.7563e+001  +1.6519e+000  +8.6472e-001  
-1.2000e+000  +1.6000e+000  +0.0000e+000  +1.0554e+001  +6.2893e+000  +3.4644e+001  +1.1359e-002  +2.3862e-001  +5.3851e-002  +1.9777e+001  +1.8740e+000  +8.7411e-001  
-1.2000e+000  +1.7000e+000  +0.0000e+000  +1.0483e+001  +6.6754e+000  +3.9402e+001  +9.4379e-003  +2.2491e-001  +4.8074e-002  +2.2280e+001  +2.1255e+000  +8.8216e-001  
-1.2000e+000  +1.8000e+000  +0.0000e+000  +1.0416e+001  +7.0865e+000  +4.4887e+001  +7.8331e-003  +2.1333e-001  +4.2970e-002  +2.5109e+001  +2.4106e+000  +8.8912e-001  
-1.2000e+000  +1.9000e+000  +0.0000e+000  +1.0352e+001  +7.5241e+000  +5.1186e+001  +6.4979e-003  +2.0350e-001  +3.8452e-002  +2.8306e+001  +2.7342e+000  +8.9517e-001  
-1.2000e+000  +2.0000e+000  +0.0000e+000  +1.0289e+001  +7.9896e+000  +5.8392e+001  +5.3913e-003  +1.9511e-001  +3.4449e-002  +3.1917e+001  +3.1021e+000  +9.0050e-001  
-1.2000e+000  +2.1000e+000  +0.0000e+000  +1.0223e+001  +8.4847e+000  +6.6600e+001  +4.4768e-003  +1.8789e-001  +3.0898e-002  +3.5995e+001  +3.5211e+000  +9.0522e-001  
-1.2000e+000  +2.2000e+000  +0.0000e+000  +1.0151e+001  +9.0111e+000  +7.5906e+001  +3.7229e-003  +1.8167e-001  +2.7748e-002  +4.0600e+001  +3.9995e+000  +9.0946e-001  
-1.2000e+000  +2.3000e+000  +0.0000e+000  +1.0072e+001  +9.5706e+000  +8.6401e+001  +3.1024e-003  +1.7627e-001  +2.4953e-002  +4.5798e+001  +4.5471e+000  +9.1331e-001  
-1.2000e+000  +2.4000e+000  +0.0000e+000  +9.9820e+000  +1.0165e+001  +9.8174e+001  +2.5925e-003  +1.7158e-001  +2.2474e-002  +5.1665e+001  +5.1758e+000  +9.1684e-001  
-1.2000e+000  +2.5000e+000  +0.0000e+000  +9.8786e+000  +1.0797e+001  +1.1130e+002  +2.1735e-003  +1.6747e-001  +2.0277e-002  +5.8285e+001  +5.9001e+000  +9.2012e-001  
-1.1000e+000  +5.0000e-001  +0.0000e+000  +1.2836e+001  +3.1277e+000  +1.2257e+001  +5.9833e-002  +9.4206e-001  +2.2097e-001  +4.8912e+000  +3.8104e-001  +5.4530e-001  
-1.1000e+000  +6.0000e-001  +0.0000e+000  +1.2366e+001  +3.3581e+000  +1.3224e+001  +5.2426e-002  +8.1075e-001  +1.9137e-001  +5.6383e+000  +4.5595e-001  +5.9848e-001  
-1.1000e+000  +7.0000e-001  +0.0000e+000  +1.2007e+001  +3.5952e+000  +1.4421e+001  +4.5369e-002  +7.0886e-001  +1.6723e-001  +6.4627e+000  +5.3823e-001  +6.4219e-001  
-1.1000e+000  +8.0000e-001  +0.0000e+000  +1.1723e+001  +3.8419e+000  +1.5863e+001  +3.8879e-002  +6.2898e-001  +1.4709e-001  +7.3803e+000  +6.2955e-001  +6.7833e-001  
-1.1000e+000  +9.0000e-001  +0.0000e+000  +1.1492e+001  +4.1003e+000  +1.7574e+001  +3.3052e-002  +5.6547e-001  +1.2999e-001  +8.4060e+000  +7.3145e-001  +7.0841e-001  
-1.1000e+000  +1.0000e+000  +0.0000e+000  +1.1301e+001  +4.3719e+000  +1.9589e+001  +2.7915e-002  +5.1441e-001  +1.1528e-001  +9.5566e+000  +8.4566e-001  +7.3357e-001  
-1.1000e+000  +1.1000e+000  +0.0000e+000  +1.1138e+001  +4.6583e+000  +2.1945e+001  +2.3455e-002  +4.7300e-001  +1.0253e-001  +1.0850e+001  +9.7416e-001  +7.5471e-001  
-1.1000e+000  +1.2000e+000  +0.0000e+000  +1.0999e+001  +4.9610e+000  +2.4695e+001  +1.9619e-002  +4.3912e-001  +9.1376e-002  +1.2306e+001  +1.1188e+000  +7.7251e-001  
-1.1000e+000  +1.3000e+000  +0.0000e+000  +1.0880e+001  +5.2813e+000  +2.7894e+001  +1.6352e-002  +4.1125e-001  +8.1573e-002  +1.3946e+001  +1.2818e+000  +7.8757e-001  
-1.1000e+000  +1.4000e+000  +0.0000e+000  +1.0774e+001  +5.6205e+000  +3.1602e+001  +1.3592e-002  +3.8821e-001  +7.2922e-002  +1.5795e+001  +1.4660e+000  +8.0033e-001  
-1.1000e+000  +1.5000e+000  +0.0000e+000  +1.0681e+001  +5.9801e+000  +3.5889e+001  +1.1275e-002  +3.6906e-001  +6.5262e-002  +1.7881e+001  +1.6742e+000  +8.1121e-001  
-1.1000e+000  +1.6000e+000  +0.0000e+000  +1.0595e+001  +6.3615e+000  +4.0829e+001  +9.3407e-003  +3.5310e-001  +5.8464e-002  +2.0234e+001  +1.9097e+000  +8.2050e-001  
-1.1000e+000  +1.7000e+000  +0.0000e+000  +1.0516e+001  +6.7661e+000  +4.6505e+001  +7.7336e-003  +3.3973e-001  +5.2420e-002  +2.2890e+001  +2.1766e+000  +8.2848e-001  
-1.1000e+000  +1.8000e+000  +0.0000e+000  +1.0448e+001  +7.1951e+000  +5.3049e+001  +6.3956e-003  +3.2848e-001  +4.7009e-002  +2.5885e+001  +2.4775e+000  +8.3529e-001  
-1.1000e+000  +1.9000e+000  +0.0000e+000  +1.0375e+001  +7.6506e+000  +6.0478e+001  +5.2971e-003  +3.1902e-001  +4.2212e-002  +2.9266e+001  +2.8208e+000  +8.4127e-001  
-1.1000e+000  +2.0000e+000  +0.0000e+000  +1.0301e+001  +8.1340e+000  +6.8920e+001  +4.3927e-003  +3.1102e-001  +3.7938e-002  +3.3081e+001  +3.2114e+000  +8.4650e-001  
-1.1000e+000  +2.1000e+000  +0.0000e+000  +1.0223e+001  +8.6469e+000  +7.8468e+001  +3.6494e-003  +3.0424e-001  +3.4131e-002  +3.7385e+001  +3.6570e+000  +8.5111e-001  
-1.1000e+000  +2.2000e+000  +0.0000e+000  +1.0137e+001  +9.1912e+000  +8.9215e+001  +3.0392e-003  +2.9847e-001  +3.0741e-002  +4.2239e+001  +4.1667e+000  +8.5522e-001  
-1.1000e+000  +2.3000e+000  +0.0000e+000  +1.0023e+001  +9.7691e+000  +1.0100e+002  +2.5470e-003  +2.9355e-001  +2.7775e-002  +4.7718e+001  +4.7609e+000  +8.5908e-001  
-1.1000e+000  +2.4000e+000  +0.0000e+000  +9.9117e+000  +1.0382e+001  +1.1431e+002  +2.1362e-003  +2.8935e-001  +2.5097e-002  +5.3891e+001  +5.4371e+000  +8.6247e-001  
-1.1000e+000  +2.5000e+000  +0.0000e+000  +9.7574e+000  +1.1032e+001  +1.2859e+002  +1.8075e-003  +2.8573e-001  +2.2780e-002  +6.0857e+001  +6.2370e+000  +8.6581e-001  
-1.0000e+000  +5.0000e-001  +0.0000e+000  +1.2783e+001  +2.9671e+000  +1.3282e+001  +5.4734e-002  +1.0247e+000  +2.1774e-001  +4.4017e+000  +3.4435e-001  +5.0010e-001  
-1.0000e+000  +6.0000e-001  +0.0000e+000  +1.2374e+001  +3.2012e+000  +1.4536e+001  +4.7031e-002  +9.2289e-001  +1.9188e-001  +5.1239e+000  +4.1409e-001  +5.4208e-001  
-1.0000e+000  +7.0000e-001  +0.0000e+000  +1.2049e+001  +3.4454e+000  +1.6050e+001  +4.0019e-002  +8.4217e-001  +1.7017e-001  +5.9355e+000  +4.9261e-001  +5.7759e-001  
-1.0000e+000  +8.0000e-001  +0.0000e+000  +1.1784e+001  +3.7008e+000  +1.7848e+001  +3.3791e-002  +7.7730e-001  +1.5156e-001  +6.8481e+000  +5.8112e-001  +6.0771e-001  
-1.0000e+000  +9.0000e-001  +0.0000e+000  +1.1563e+001  +3.9684e+000  +1.9959e+001  +2.8361e-002  +7.2469e-001  +1.3537e-001  +7.8743e+000  +6.8098e-001  +6.3329e-001  
-1.0000e+000  +1.0000e+000  +0.0000e+000  +1.1375e+001  +4.2493e+000  +2.2424e+001  +2.3689e-002  +6.8175e-001  +1.2116e-001  +9.0282e+000  +7.9366e-001  +6.5503e-001  
-1.0000e+000  +1.1000e+000  +0.0000e+000  +1.1212e+001  +4.5445e+000  +2.5286e+001  +1.9718e-002  +6.4661e-001  +1.0863e-001  +1.0326e+001  +9.2101e-001  +6.7349e-001  
-1.0000e+000  +1.2000e+000  +0.0000e+000  +1.1071e+001  +4.8551e+000  +2.8607e+001  +1.6362e-002  +6.1776e-001  +9.7477e-002  +1.1786e+001  +1.0646e+000  +6.8912e-001  
-1.0000e+000  +1.3000e+000  +0.0000e+000  +1.0946e+001  +5.1825e+000  +3.2443e+001  +1.3550e-002  +5.9412e-001  +8.7545e-002  +1.3429e+001  +1.2268e+000  +7.0236e-001  
-1.0000e+000  +1.4000e+000  +0.0000e+000  +1.0835e+001  +5.5278e+000  +3.6863e+001  +1.1205e-002  +5.7476e-001  +7.8674e-002  +1.5278e+001  +1.4101e+000  +7.1355e-001  
-1.0000e+000  +1.5000e+000  +0.0000e+000  +1.0738e+001  +5.8922e+000  +4.1964e+001  +9.2533e-003  +5.5897e-001  +7.0711e-002  +1.7359e+001  +1.6166e+000  +7.2296e-001  
-1.0000e+000  +1.6000e+000  +0.0000e+000  +1.0646e+001  +6.2775e+000  +4.7789e+001  +7.6451e-003  +5.4612e-001  +6.3602e-002  +1.9703e+001  +1.8508e+000  +7.3094e-001  
-1.0000e+000  +1.7000e+000  +0.0000e+000  +1.0559e+001  +6.6848e+000  +5.4441e+001  +6.3195e-003  +5.3573e-001  +5.7234e-002  +2.2343e+001  +2.1161e+000  +7.3770e-001  
-1.0000e+000  +1.8000e+000  +0.0000e+000  +1.0474e+001  +7.1156e+000  +6.2010e+001  +5.2294e-003  +5.2738e-001  +5.1529e-002  +2.5316e+001  +2.4171e+000  +7.4342e-001  
-1.0000e+000  +1.9000e+000  +0.0000e+000  +1.0389e+001  +7.5716e+000  +7.0589e+001  +4.3343e-003  +5.2070e-001  +4.6421e-002  +2.8664e+001  +2.7592e+000  +7.4829e-001  
-1.0000e+000  +2.0000e+000  +0.0000e+000  +1.0300e+001  +8.0543e+000  +8.0270e+001  +3.6003e-003  +5.1543e-001  +4.1850e-002  +3.2435e+001  +3.1490e+000  +7.5244e-001  
-1.0000e+000  +2.1000e+000  +0.0000e+000  +1.0206e+001  +8.5653e+000  +9.1143e+001  +2.9986e-003  +5.1131e-001  +3.7765e-002  +3.6683e+001  +3.5943e+000  +7.5602e-001  
-1.0000e+000  +2.2000e+000  +0.0000e+000  +1.0102e+001  +9.1066e+000  +1.0329e+002  +2.5055e-003  +5.0813e-001  +3.4116e-002  +4.1465e+001  +4.1046e+000  +7.5912e-001  
-1.0000e+000  +2.3000e+000  +0.0000e+000  +9.9635e+000  +9.6806e+000  +1.1646e+002  +2.1096e-003  +5.0561e-001  +3.0931e-002  +4.6857e+001  +4.7028e+000  +7.6203e-001  
-1.0000e+000  +2.4000e+000  +0.0000e+000  +9.8017e+000  +1.0289e+001  +1.3082e+002  +1.7862e-003  +5.0368e-001  +2.8113e-002  +5.2929e+001  +5.4000e+000  +7.6469e-001  
-1.0000e+000  +2.5000e+000  +0.0000e+000  +9.6478e+000  +1.0932e+001  +1.4696e+002  +1.5130e-003  +5.0240e-001  +2.5541e-002  +5.9760e+001  +6.1941e+000  +7.6689e-001  
-9.0000e-001  +5.0000e-001  +0.0000e+000  +1.2808e+001  +2.7515e+000  +1.4508e+001  +4.9557e-002  +1.1742e+000  +2.1924e-001  +3.7852e+000  +2.9555e-001  +4.2629e-001  
-9.0000e-001  +6.0000e-001  +0.0000e+000  +1.2433e+001  +2.9741e+000  +1.6063e+001  +4.1843e-002  +1.1021e+000  +1.9578e-001  +4.4228e+000  +3.5572e-001  +4.5639e-001  
-9.0000e-001  +7.0000e-001  +0.0000e+000  +1.2128e+001  +3.2072e+000  +1.7913e+001  +3.5066e-002  +1.0453e+000  +1.7555e-001  +5.1429e+000  +4.2407e-001  +4.8198e-001  
-9.0000e-001  +8.0000e-001  +0.0000e+000  +1.1872e+001  +3.4509e+000  +2.0084e+001  +2.9226e-002  +1.0001e+000  +1.5782e-001  +5.9542e+000  +5.0155e-001  +5.0366e-001  
-9.0000e-001  +9.0000e-001  +0.0000e+000  +1.1653e+001  +3.7057e+000  +2.2616e+001  +2.4260e-002  +9.6426e-001  +1.4212e-001  +6.8662e+000  +5.8920e-001  +5.2193e-001  
-9.0000e-001  +1.0000e+000  +0.0000e+000  +1.1463e+001  +3.9724e+000  +2.5549e+001  +2.0082e-002  +9.3595e-001  +1.2812e-001  +7.8899e+000  +6.8829e-001  +5.3722e-001  
-9.0000e-001  +1.1000e+000  +0.0000e+000  +1.1298e+001  +4.2514e+000  +2.8943e+001  +1.6586e-002  +9.1385e-001  +1.1556e-001  +9.0374e+000  +7.9994e-001  +5.4984e-001  
-9.0000e-001  +1.2000e+000  +0.0000e+000  +1.1151e+001  +4.5438e+000  +3.2855e+001  +1.3680e-002  +8.9696e-001  +1.0427e-001  +1.0323e+001  +9.2573e-001  +5.6016e-001  
-9.0000e-001  +1.3000e+000  +0.0000e+000  +1.1020e+001  +4.8502e+000  +3.7350e+001  +1.1276e-002  +8.8445e-001  +9.4105e-002  +1.1762e+001  +1.0674e+000  +5.6846e-001  
-9.0000e-001  +1.4000e+000  +0.0000e+000  +1.0901e+001  +5.1719e+000  +4.2502e+001  +9.2945e-003  +8.7561e-001  +8.4939e-002  +1.3374e+001  +1.2269e+000  +5.7502e-001  
-9.0000e-001  +1.5000e+000  +0.0000e+000  +1.0797e+001  +5.5095e+000  +4.8423e+001  +7.6578e-003  +8.6992e-001  +7.6637e-002  +1.5177e+001  +1.4057e+000  +5.8003e-001  
-9.0000e-001  +1.6000e+000  +0.0000e+000  +1.0695e+001  +5.8646e+000  +5.5145e+001  +6.3200e-003  +8.6676e-001  +6.9179e-002  +1.7197e+001  +1.6079e+000  +5.8383e-001  
-9.0000e-001  +1.7000e+000  +0.0000e+000  +1.0597e+001  +6.2384e+000  +6.2781e+001  +5.2237e-003  +8.6573e-001  +6.2460e-002  +1.9459e+001  +1.8362e+000  +5.8657e-001  
-9.0000e-001  +1.8000e+000  +0.0000e+000  +1.0500e+001  +6.6320e+000  +7.1421e+001  +4.3261e-003  +8.6645e-001  +5.6410e-002  +2.1992e+001  +2.0944e+000  +5.8844e-001  
-9.0000e-001  +1.9000e+000  +0.0000e+000  +1.0401e+001  +7.0469e+000  +8.1160e+001  +3.5915e-003  +8.6858e-001  +5.0971e-002  +2.4829e+001  +2.3871e+000  +5.8959e-001  
-9.0000e-001  +2.0000e+000  +0.0000e+000  +1.0297e+001  +7.4844e+000  +9.2085e+001  +2.9903e-003  +8.7184e-001  +4.6089e-002  +2.8008e+001  +2.7200e+000  +5.9017e-001  
-9.0000e-001  +2.1000e+000  +0.0000e+000  +1.0165e+001  +7.9473e+000  +1.0403e+002  +2.5065e-003  +8.7566e-001  +4.1788e-002  +3.1580e+001  +3.1066e+000  +5.9053e-001  
-9.0000e-001  +2.2000e+000  +0.0000e+000  +1.0039e+001  +8.4353e+000  +1.1749e+002  +2.1032e-003  +8.8039e-001  +3.7877e-002  +3.5577e+001  +3.5439e+000  +5.9035e-001  
-9.0000e-001  +2.3000e+000  +0.0000e+000  +9.8703e+000  +8.9524e+000  +1.3189e+002  +1.7809e-003  +8.8516e-001  +3.4475e-002  +4.0073e+001  +4.0600e+000  +5.9023e-001  
-9.0000e-001  +2.4000e+000  +0.0000e+000  +9.6769e+000  +9.4998e+000  +1.4745e+002  +1.5174e-003  +8.9013e-001  +3.1463e-002  +4.5123e+001  +4.6630e+000  +5.9001e-001  
-9.0000e-001  +2.5000e+000  +0.0000e+000  +9.4569e+000  +1.0079e+001  +1.6411e+002  +1.3015e-003  +8.9516e-001  +2.8801e-002  +5.0798e+001  +5.3715e+000  +5.8978e-001  
